,Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
1231,2021-07-26T03:09:48Z,Sell,RGT,44,USD,21.84,961.0,975.42,14.42,Sold 44 RGT for $975.42 USD
1232,2021-07-26T03:33:05Z,Recieve,SPA,24,USD,0.017939,0.43,0.43,0.0,Recieved 24 SPA from an external source
1233,2021-07-26T06:36:25Z,Recieve,HONEY,88,USD,0.6961,61.26,61.26,0.0,Recieved 88 HONEY from an external source
1234,2021-07-28T05:03:39Z,Sell,NCT,22,USD,0.00897,0.2,0.2,0.0,Sold 22 NCT for $0.2 USD
1235,2021-07-28T10:13:02Z,Sell,NCT,73,USD,0.00907,0.66,0.67,0.01,Sold 73 NCT for $0.67 USD
1236,2021-07-28T18:39:12Z,Sell,LOOM,57,USD,0.0771,4.39,4.46,0.07,Sold 57 LOOM for $4.46 USD
1237,2021-07-30T15:23:49Z,Recieve,BAND,44,USD,1.805,79.43,79.43,0.0,Recieved 44 BAND from an external source
1238,2021-07-30T19:10:10Z,Convert,BAND,92,USD,2.803,257.91,261.78,3.87,Converted 92 BAND to 241.45 SUPER
1239,2021-07-31T09:15:00Z,Buy,RGT,14,USD,26.26,367.6,367.6,0.0,Bought 14 RGT for $367.6 USD
1240,2021-07-31T20:22:57Z,Sell,DOGE,62,USD,0.15378,9.53,9.68,0.14,Sold 62 DOGE for $9.68 USD
1241,2021-08-01T03:27:04Z,Sell,SPA,99,USD,0.010547,1.04,1.06,0.02,Sold 99 SPA for $1.06 USD
1242,2021-08-01T18:46:26Z,Recieve,SUPER,41,USD,0.39798,16.32,16.32,0.0,Recieved 41 SUPER from an external source
1243,2021-08-03T07:09:58Z,Sell,SUPER,0,USD,0.25941,0.0,0.0,0.0,Sold 0 SUPER for $0.0 USD
1244,2021-08-04T20:00:46Z,Sell,RGT,70,USD,24.88,1741.76,1767.89,26.13,Sold 70 RGT for $1767.89 USD
1245,2021-08-05T09:34:39Z,Convert,ANKR,50,USD,0.02534,1.27,1.29,0.02,Converted 50 ANKR to 0.6 BAND
1246,2021-08-05T20:14:53Z,Buy,ANKR,16,USD,0.03797,0.61,0.61,0.0,Bought 16 ANKR for $0.61 USD
1247,2021-08-06T01:45:35Z,Convert,TRB,10,USD,65.3,652.96,662.76,9.79,Converted 10 TRB to 10359.45 ASM
1248,2021-08-07T09:48:07Z,Recieve,NCT,51,USD,0.04592,2.34,2.34,0.0,Recieved 51 NCT from an external source
1249,2021-08-07T11:56:57Z,Convert,NCT,51,USD,0.04567,2.33,2.36,0.03,Converted 51 NCT to 11.6 RARE
1250,2021-08-07T17:35:58Z,Convert,DOGE,18,USD,0.15762,2.84,2.88,0.04,Converted 18 DOGE to 18.58 ASM
1251,2021-08-07T19:30:46Z,Sell,RGT,24,USD,1.55,37.2,37.76,0.56,Sold 24 RGT for $37.76 USD
1252,2021-08-08T06:39:09Z,Buy,LOOM,6,USD,0.049,0.29,0.29,0.0,Bought 6 LOOM for $0.29 USD
1253,2021-08-08T18:35:27Z,Sell,ASM,81,USD,0.16016,12.97,13.17,0.19,Sold 81 ASM for $13.17 USD
1254,2021-08-09T05:42:53Z,Sell,ASM,11,USD,0.02397,0.26,0.27,0.0,Sold 11 ASM for $0.27 USD
1255,2021-08-09T15:52:10Z,Sell,TRB,13,USD,37.8,491.45,498.82,7.37,Sold 13 TRB for $498.82 USD
1256,2021-08-09T16:07:40Z,Sell,ANKR,71,USD,0.04474,3.18,3.22,0.05,Sold 71 ANKR for $3.22 USD
1257,2021-08-09T19:49:59Z,Convert,ASM,8,USD,0.05426,0.43,0.44,0.01,Converted 8 ASM to 0.16 BAND
1258,2021-08-10T21:25:56Z,Convert,LOOM,15,USD,0.1261,1.89,1.92,0.03,Converted 15 LOOM to 70.57 NCT
1259,2021-08-10T23:11:02Z,Buy,RGT,26,USD,28.44,739.46,739.46,0.0,Bought 26 RGT for $739.46 USD
1260,2021-08-11T00:42:29Z,Sell,RGT,86,USD,29.35,2524.45,2562.31,37.87,Sold 86 RGT for $2562.31 USD
1261,2021-08-11T03:29:19Z,Buy,RONIN,66,USD,3.066,202.38,202.38,0.0,Bought 66 RONIN for $202.38 USD
1262,2021-08-11T07:21:31Z,Sell,RARE,22,USD,0.1331,2.93,2.97,0.04,Sold 22 RARE for $2.97 USD
1263,2021-08-11T10:57:32Z,Buy,BAND,98,USD,1.237,121.21,121.21,0.0,Bought 98 BAND for $121.21 USD
1264,2021-08-11T17:44:33Z,Convert,SPA,88,USD,0.008106,0.71,0.72,0.01,Converted 88 SPA to 0.01 LTC
1265,2021-08-12T15:26:37Z,Recieve,RARE,13,USD,0.0801,1.04,1.04,0.0,Recieved 13 RARE from an external source
1266,2021-08-12T16:06:46Z,Convert,DOGE,14,USD,0.1548,2.17,2.2,0.03,Converted 14 DOGE to 12.67 RARE
1267,2021-08-12T18:37:14Z,Sell,RARE,0,USD,0.1252,0.0,0.0,0.0,Sold 0 RARE for $0.0 USD
1268,2021-08-12T23:13:59Z,Convert,BAND,51,USD,0.895,45.63,46.32,0.68,Converted 51 BAND to 1675.59 SPA
1269,2021-08-13T08:23:47Z,Recieve,TRB,33,USD,434.53,14339.52,14339.52,0.0,Recieved 33 TRB from an external source
1270,2021-08-13T12:54:32Z,Buy,SUPER,27,USD,1.38192,37.31,37.31,0.0,Bought 27 SUPER for $37.31 USD
1271,2021-08-14T07:46:16Z,Convert,BAND,92,USD,2.347,215.9,219.14,3.24,Converted 92 BAND to 4069.66 LOOM
1272,2021-08-15T14:10:53Z,Sell,ASM,38,USD,0.03528,1.34,1.36,0.02,Sold 38 ASM for $1.36 USD
1273,2021-08-15T19:41:05Z,Buy,RONIN,89,USD,4.274,380.41,380.41,0.0,Bought 89 RONIN for $380.41 USD
1274,2021-08-15T22:32:43Z,Buy,BAND,7,USD,0.857,6.0,6.0,0.0,Bought 7 BAND for $6.0 USD
1275,2021-08-15T23:43:49Z,Recieve,ANKR,1,USD,0.0338,0.03,0.03,0.0,Recieved 1 ANKR from an external source
1276,2021-08-17T17:29:59Z,Sell,RARE,95,USD,0.1932,18.35,18.63,0.28,Sold 95 RARE for $18.63 USD
1277,2021-08-18T04:14:07Z,Convert,LTC,60,USD,101.56,6093.71,6185.11,91.41,Converted 60 LTC to 71991.29 RARE
1278,2021-08-19T02:15:12Z,Recieve,LOOM,92,USD,0.0374,3.44,3.44,0.0,Recieved 92 LOOM from an external source
1279,2021-08-19T03:35:32Z,Recieve,SUPER,32,USD,0.43422,13.89,13.89,0.0,Recieved 32 SUPER from an external source
1280,2021-08-19T06:08:27Z,Recieve,RGT,31,USD,24.12,747.68,747.68,0.0,Recieved 31 RGT from an external source
1281,2021-08-19T18:38:03Z,Sell,BAND,53,USD,1.152,61.06,61.98,0.92,Sold 53 BAND for $61.98 USD
1282,2021-08-20T03:25:46Z,Sell,TRB,39,USD,13.77,537.0,545.06,8.06,Sold 39 TRB for $545.06 USD
1283,2021-08-23T02:56:54Z,Convert,DOGE,93,USD,0.06559,6.1,6.19,0.09,Converted 93 DOGE to 30.35 RARE
1284,2021-08-23T14:58:08Z,Convert,BAND,7,USD,1.449,10.14,10.3,0.15,Converted 7 BAND to 3.0 RONIN
1285,2021-08-24T18:36:33Z,Recieve,TRB,98,USD,308.8,30262.77,30262.77,0.0,Recieved 98 TRB from an external source
1286,2021-08-25T05:48:14Z,Recieve,ASM,9,USD,0.14832,1.33,1.33,0.0,Recieved 9 ASM from an external source
1287,2021-08-25T10:34:24Z,Recieve,ASM,36,USD,0.08464,3.05,3.05,0.0,Recieved 36 ASM from an external source
1288,2021-08-25T17:20:57Z,Sell,BAND,59,USD,2.711,159.93,162.33,2.4,Sold 59 BAND for $162.33 USD
1289,2021-08-26T02:13:02Z,Convert,RONIN,2,USD,3.408,6.82,6.92,0.1,Converted 2 RONIN to 0.67 RGT
1290,2021-08-27T08:01:33Z,Sell,RGT,2,USD,16.41,32.81,33.3,0.49,Sold 2 RGT for $33.3 USD
1291,2021-08-28T00:01:44Z,Convert,LTC,48,USD,111.21,5337.97,5418.04,80.07,Converted 48 LTC to 18.61 TRB
1292,2021-08-28T01:40:17Z,Sell,ANKR,73,USD,0.05231,3.82,3.88,0.06,Sold 73 ANKR for $3.88 USD
1293,2021-08-28T02:06:25Z,Convert,ANKR,26,USD,0.02372,0.62,0.63,0.01,Converted 26 ANKR to 4.88 NU
1294,2021-08-30T01:41:04Z,Buy,RONIN,63,USD,3.018,190.15,190.15,0.0,Bought 63 RONIN for $190.15 USD
1295,2021-08-31T10:05:27Z,Convert,LOOM,52,USD,0.057,2.97,3.01,0.04,Converted 52 LOOM to 31.85 DOGE
1296,2021-08-31T11:26:11Z,Convert,TRB,90,USD,229.2,20628.2,20937.62,309.42,Converted 90 TRB to 180024.19 NU
1297,2021-08-31T19:52:32Z,Recieve,NU,82,USD,0.2422,19.86,19.86,0.0,Recieved 82 NU from an external source
1298,2021-09-01T18:58:12Z,Buy,SUPER,37,USD,0.84581,31.29,31.29,0.0,Bought 37 SUPER for $31.29 USD
1299,2021-09-02T18:16:20Z,Sell,RARE,66,USD,0.0593,3.91,3.97,0.06,Sold 66 RARE for $3.97 USD
1300,2021-09-03T13:32:53Z,Convert,NCT,95,USD,0.04528,4.3,4.37,0.06,Converted 95 NCT to 13.66 NU
1301,2021-09-04T22:37:05Z,Convert,ANKR,98,USD,0.03964,3.88,3.94,0.06,Converted 98 ANKR to 23.0 ASM
1302,2021-09-06T03:48:09Z,Convert,RGT,32,USD,4.32,138.39,140.47,2.08,Converted 32 RGT to 1.97 LTC
1303,2021-09-06T06:15:08Z,Convert,TRB,23,USD,162.89,3746.56,3802.76,56.2,Converted 23 TRB to 17696.18 RARE
1304,2021-09-06T09:00:16Z,Sell,NU,35,USD,0.3112,10.89,11.06,0.16,Sold 35 NU for $11.06 USD
1305,2021-09-06T11:22:31Z,Convert,SPA,85,USD,0.026955,2.29,2.33,0.03,Converted 85 SPA to 0.17 RGT
1306,2021-09-07T08:26:12Z,Sell,ASM,85,USD,0.17035,14.48,14.7,0.22,Sold 85 ASM for $14.7 USD
1307,2021-09-08T00:34:26Z,Recieve,SPA,92,USD,0.012874,1.18,1.18,0.0,Recieved 92 SPA from an external source
1308,2021-09-09T18:20:54Z,Convert,LTC,6,USD,60.86,365.14,370.62,5.48,Converted 6 LTC to 1599.4 DOGE
1309,2021-09-09T22:50:11Z,Sell,BAND,35,USD,2.786,97.51,98.97,1.46,Sold 35 BAND for $98.97 USD
1310,2021-09-10T09:43:08Z,Sell,NU,90,USD,0.4608,41.47,42.09,0.62,Sold 90 NU for $42.09 USD
1311,2021-09-11T06:44:20Z,Buy,ANKR,22,USD,0.06341,1.4,1.4,0.0,Bought 22 ANKR for $1.4 USD
1312,2021-09-11T07:30:15Z,Buy,ANKR,57,USD,0.05118,2.92,2.92,0.0,Bought 57 ANKR for $2.92 USD
1313,2021-09-11T11:56:40Z,Convert,LOOM,81,USD,0.0315,2.55,2.59,0.04,Converted 81 LOOM to 0.08 RGT
1314,2021-09-12T20:51:26Z,Sell,RARE,13,USD,0.1325,1.72,1.75,0.03,Sold 13 RARE for $1.75 USD
1315,2021-09-13T00:33:11Z,Buy,RGT,76,USD,1.25,94.62,94.62,0.0,Bought 76 RGT for $94.62 USD
1316,2021-09-13T15:01:20Z,Sell,RGT,66,USD,25.81,1703.39,1728.94,25.55,Sold 66 RGT for $1728.94 USD
1317,2021-09-14T09:41:10Z,Sell,ASM,85,USD,0.03269,2.78,2.82,0.04,Sold 85 ASM for $2.82 USD
1318,2021-09-15T13:10:41Z,Recieve,NU,80,USD,0.0912,7.3,7.3,0.0,Recieved 80 NU from an external source
1319,2021-09-16T16:27:03Z,Convert,SUPER,70,USD,1.05468,73.83,74.94,1.11,Converted 70 SUPER to 4468.82 SPA
1320,2021-09-16T22:57:45Z,Buy,LOOM,99,USD,0.0831,8.23,8.23,0.0,Bought 99 LOOM for $8.23 USD
1321,2021-09-17T20:19:48Z,Sell,RGT,22,USD,29.21,642.57,652.21,9.64,Sold 22 RGT for $652.21 USD
1322,2021-09-19T18:49:22Z,Convert,SPA,86,USD,0.01411,1.21,1.23,0.02,Converted 86 SPA to 0.02 TRB
1323,2021-09-20T07:55:23Z,Buy,RARE,83,USD,0.1413,11.73,11.73,0.0,Bought 83 RARE for $11.73 USD
1324,2021-09-20T23:36:09Z,Convert,NCT,9,USD,0.03989,0.36,0.36,0.01,Converted 9 NCT to 16.85 SPA
1325,2021-09-21T20:58:57Z,Recieve,NU,12,USD,0.2359,2.83,2.83,0.0,Recieved 12 NU from an external source
1326,2021-09-22T11:27:28Z,Sell,SUPER,99,USD,0.20279,20.08,20.38,0.3,Sold 99 SUPER for $20.38 USD
1327,2021-09-23T13:04:58Z,Buy,LOOM,64,USD,0.0771,4.93,4.93,0.0,Bought 64 LOOM for $4.93 USD
1328,2021-09-23T16:11:05Z,Recieve,NCT,50,USD,0.02245,1.12,1.12,0.0,Recieved 50 NCT from an external source
1329,2021-09-24T08:04:29Z,Convert,DOGE,12,USD,0.18574,2.23,2.26,0.03,Converted 12 DOGE to 56.53 LOOM
1330,2021-09-25T18:58:44Z,Sell,LTC,66,USD,72.21,4765.69,4837.17,71.49,Sold 66 LTC for $4837.17 USD
1331,2021-09-25T23:56:28Z,Recieve,NCT,55,USD,0.0124,0.68,0.68,0.0,Recieved 55 NCT from an external source
1332,2021-09-26T14:04:04Z,Convert,SUPER,3,USD,1.57661,4.73,4.8,0.07,Converted 3 SUPER to 254.36 ANKR
1333,2021-09-27T19:58:59Z,Buy,NCT,46,USD,0.00814,0.37,0.37,0.0,Bought 46 NCT for $0.37 USD
1334,2021-09-28T03:49:16Z,Convert,NU,44,USD,0.3667,16.13,16.38,0.24,Converted 44 NU to 1058.27 NCT
1335,2021-09-28T05:55:10Z,Sell,SPA,40,USD,0.024267,0.97,0.99,0.01,Sold 40 SPA for $0.99 USD
1336,2021-09-28T22:22:09Z,Recieve,LOOM,72,USD,0.0517,3.72,3.72,0.0,Recieved 72 LOOM from an external source
1337,2021-09-29T05:26:10Z,Sell,BAND,95,USD,0.924,87.78,89.1,1.32,Sold 95 BAND for $89.1 USD
1338,2021-09-29T12:54:37Z,Buy,RGT,77,USD,22.44,1727.76,1727.76,0.0,Bought 77 RGT for $1727.76 USD
1339,2021-09-29T18:04:06Z,Buy,NCT,77,USD,0.01979,1.52,1.52,0.0,Bought 77 NCT for $1.52 USD
1340,2021-09-29T18:54:29Z,Recieve,RARE,93,USD,0.2065,19.2,19.2,0.0,Recieved 93 RARE from an external source
1341,2021-09-29T22:42:37Z,Buy,ASM,25,USD,0.02295,0.57,0.57,0.0,Bought 25 ASM for $0.57 USD
1342,2021-09-30T02:28:54Z,Buy,RONIN,77,USD,4.065,312.99,312.99,0.0,Bought 77 RONIN for $312.99 USD
1343,2021-10-01T15:04:33Z,Buy,ASM,80,USD,0.14294,11.43,11.43,0.0,Bought 80 ASM for $11.43 USD
1344,2021-10-03T03:26:06Z,Buy,SUPER,47,USD,1.07416,50.49,50.49,0.0,Bought 47 SUPER for $50.49 USD
1345,2021-10-04T00:40:20Z,Recieve,RARE,93,USD,0.1983,18.44,18.44,0.0,Recieved 93 RARE from an external source
1346,2021-10-04T02:28:53Z,Recieve,NU,27,USD,0.3952,10.67,10.67,0.0,Recieved 27 NU from an external source
1347,2021-10-04T09:08:28Z,Sell,NCT,6,USD,0.01714,0.1,0.1,0.0,Sold 6 NCT for $0.1 USD
1348,2021-10-04T15:05:09Z,Recieve,SPA,56,USD,0.009292,0.52,0.52,0.0,Recieved 56 SPA from an external source
1349,2021-10-05T20:59:24Z,Convert,DOGE,48,USD,0.10733,5.15,5.23,0.08,Converted 48 DOGE to 1.16 RONIN
1350,2021-10-05T21:21:19Z,Buy,SUPER,77,USD,0.39378,30.32,30.32,0.0,Bought 77 SUPER for $30.32 USD
1351,2021-10-06T01:29:52Z,Buy,ASM,39,USD,0.12233,4.77,4.77,0.0,Bought 39 ASM for $4.77 USD
1352,2021-10-07T15:08:46Z,Recieve,TRB,0,USD,335.38,0.0,0.0,0.0,Recieved 0 TRB from an external source
1353,2021-10-08T05:26:40Z,Convert,RONIN,44,USD,3.537,155.63,157.97,2.33,Converted 44 RONIN to 83.25 BAND
1354,2021-10-08T11:31:33Z,Buy,RGT,64,USD,21.88,1400.03,1400.03,0.0,Bought 64 RGT for $1400.03 USD
1355,2021-10-08T18:12:26Z,Sell,SPA,22,USD,0.005753,0.13,0.13,0.0,Sold 22 SPA for $0.13 USD
1356,2021-10-10T16:17:10Z,Buy,ASM,72,USD,0.06723,4.84,4.84,0.0,Bought 72 ASM for $4.84 USD
1357,2021-10-12T05:18:18Z,Recieve,BAND,33,USD,2.675,88.26,88.26,0.0,Recieved 33 BAND from an external source
1358,2021-10-12T06:36:48Z,Convert,LTC,76,USD,109.36,8311.36,8436.03,124.67,Converted 76 LTC to 19501.65 NU
1359,2021-10-12T22:05:16Z,Buy,LTC,67,USD,66.01,4422.52,4422.52,0.0,Bought 67 LTC for $4422.52 USD
1360,2021-10-13T19:24:27Z,Convert,RGT,4,USD,2.17,8.68,8.81,0.13,Converted 4 RGT to 241.12 ASM
1361,2021-10-14T07:34:29Z,Sell,NU,67,USD,0.3591,24.06,24.42,0.36,Sold 67 NU for $24.42 USD
1362,2021-10-14T10:54:20Z,Buy,RGT,81,USD,20.68,1675.21,1675.21,0.0,Bought 81 RGT for $1675.21 USD
1363,2021-10-14T17:02:08Z,Buy,SUPER,13,USD,1.35305,17.59,17.59,0.0,Bought 13 SUPER for $17.59 USD
1364,2021-10-14T21:29:18Z,Recieve,ANKR,86,USD,0.01733,1.49,1.49,0.0,Recieved 86 ANKR from an external source
1365,2021-10-15T06:07:54Z,Convert,LTC,99,USD,73.81,7306.92,7416.53,109.6,Converted 99 LTC to 434891.82 SPA
1366,2021-10-15T14:42:30Z,Sell,ANKR,98,USD,0.0589,5.77,5.86,0.09,Sold 98 ANKR for $5.86 USD
1367,2021-10-16T00:04:45Z,Sell,NU,1,USD,0.1267,0.13,0.13,0.0,Sold 1 NU for $0.13 USD
1368,2021-10-16T04:48:20Z,Recieve,NCT,43,USD,0.03809,1.64,1.64,0.0,Recieved 43 NCT from an external source
1369,2021-10-16T12:58:04Z,Recieve,LOOM,50,USD,0.0421,2.1,2.1,0.0,Recieved 50 LOOM from an external source
1370,2021-10-16T17:21:02Z,Sell,LTC,46,USD,95.38,4387.67,4453.48,65.81,Sold 46 LTC for $4453.48 USD
1371,2021-10-16T19:10:08Z,Convert,NCT,76,USD,0.03347,2.54,2.58,0.04,Converted 76 NCT to 5.19 HONEY
1372,2021-10-17T02:09:19Z,Recieve,SUPER,9,USD,0.97302,8.76,8.76,0.0,Recieved 9 SUPER from an external source
1373,2021-10-21T10:21:11Z,Buy,DOGE,62,USD,0.1972,12.23,12.23,0.0,Bought 62 DOGE for $12.23 USD
1374,2021-10-21T15:35:04Z,Sell,HONEY,64,USD,0.329,21.06,21.37,0.32,Sold 64 HONEY for $21.37 USD
1375,2021-10-22T05:44:39Z,Buy,ASM,92,USD,0.10363,9.53,9.53,0.0,Bought 92 ASM for $9.53 USD
1376,2021-10-22T11:11:49Z,Recieve,SUPER,20,USD,0.17624,3.52,3.52,0.0,Recieved 20 SUPER from an external source
1377,2021-10-22T16:03:49Z,Recieve,RGT,72,USD,7.77,559.33,559.33,0.0,Recieved 72 RGT from an external source
1378,2021-10-23T07:24:58Z,Convert,ASM,75,USD,0.13147,9.86,10.01,0.15,Converted 75 ASM to 231.41 ANKR
1379,2021-10-24T03:04:56Z,Sell,LOOM,26,USD,0.1016,2.64,2.68,0.04,Sold 26 LOOM for $2.68 USD
1380,2021-10-24T08:21:51Z,Convert,LTC,74,USD,111.42,8245.07,8368.74,123.68,Converted 74 LTC to 4944.96 BAND
1381,2021-10-24T14:57:57Z,Convert,SUPER,21,USD,0.51534,10.82,10.98,0.16,Converted 21 SUPER to 0.17 LTC
1382,2021-10-25T12:00:45Z,Buy,DOGE,10,USD,0.20842,2.08,2.08,0.0,Bought 10 DOGE for $2.08 USD
1383,2021-10-26T03:11:49Z,Buy,NCT,70,USD,0.01402,0.98,0.98,0.0,Bought 70 NCT for $0.98 USD
1384,2021-10-27T11:10:56Z,Sell,HONEY,99,USD,0.6451,63.87,64.83,0.96,Sold 99 HONEY for $64.83 USD
1385,2021-10-27T21:11:05Z,Convert,NU,33,USD,0.0845,2.79,2.83,0.04,Converted 33 NU to 0.02 TRB
1386,2021-10-28T06:42:57Z,Buy,RARE,2,USD,0.1414,0.28,0.28,0.0,Bought 2 RARE for $0.28 USD
1387,2021-10-28T23:38:24Z,Sell,DOGE,58,USD,0.12234,7.1,7.2,0.11,Sold 58 DOGE for $7.2 USD
1388,2021-10-28T23:38:35Z,Recieve,HONEY,24,USD,0.381,9.14,9.14,0.0,Recieved 24 HONEY from an external source
1389,2021-10-31T00:40:05Z,Sell,BAND,97,USD,1.975,191.54,194.41,2.87,Sold 97 BAND for $194.41 USD
1390,2021-11-01T10:31:38Z,Sell,DOGE,4,USD,0.18773,0.75,0.76,0.01,Sold 4 DOGE for $0.76 USD
1391,2021-11-01T20:26:35Z,Convert,LTC,39,USD,77.07,3005.59,3050.67,45.08,Converted 39 LTC to 8.67 TRB
1392,2021-11-02T06:50:49Z,Recieve,RGT,21,USD,11.97,251.36,251.36,0.0,Recieved 21 RGT from an external source
1393,2021-11-02T21:46:59Z,Convert,DOGE,78,USD,0.1641,12.8,12.99,0.19,Converted 78 DOGE to 0.48 RGT
1394,2021-11-03T20:28:13Z,Sell,HONEY,50,USD,0.7162,35.81,36.35,0.54,Sold 50 HONEY for $36.35 USD
1395,2021-11-05T01:13:03Z,Convert,BAND,3,USD,2.703,8.11,8.23,0.12,Converted 3 BAND to 7.54 SUPER
1396,2021-11-05T15:27:19Z,Convert,NCT,94,USD,0.03528,3.32,3.37,0.05,Converted 94 NCT to 0.11 RGT
1397,2021-11-06T21:42:16Z,Recieve,RONIN,87,USD,2.696,234.52,234.52,0.0,Recieved 87 RONIN from an external source
1398,2021-11-08T01:26:01Z,Sell,RGT,58,USD,20.01,1160.82,1178.23,17.41,Sold 58 RGT for $1178.23 USD
1399,2021-11-09T08:10:54Z,Convert,SUPER,45,USD,0.41347,18.61,18.89,0.28,Converted 45 SUPER to 5.61 RONIN
1400,2021-11-10T01:23:57Z,Convert,RONIN,76,USD,2.999,227.89,231.31,3.42,Converted 76 RONIN to 1046.23 DOGE
1401,2021-11-10T20:00:57Z,Recieve,DOGE,86,USD,0.13031,11.21,11.21,0.0,Recieved 86 DOGE from an external source
1402,2021-11-10T21:12:00Z,Convert,ASM,50,USD,0.06491,3.25,3.29,0.05,Converted 50 ASM to 1.43 BAND
1403,2021-11-11T19:31:34Z,Buy,LTC,76,USD,64.63,4911.54,4911.54,0.0,Bought 76 LTC for $4911.54 USD
1404,2021-11-13T04:59:41Z,Buy,ASM,48,USD,0.09067,4.35,4.35,0.0,Bought 48 ASM for $4.35 USD
1405,2021-11-13T13:49:19Z,Recieve,BAND,23,USD,1.237,28.44,28.44,0.0,Recieved 23 BAND from an external source
1406,2021-11-13T16:16:55Z,Sell,LOOM,37,USD,0.0667,2.47,2.5,0.04,Sold 37 LOOM for $2.5 USD
1407,2021-11-14T08:16:19Z,Buy,LOOM,8,USD,0.0695,0.56,0.56,0.0,Bought 8 LOOM for $0.56 USD
1408,2021-11-14T20:21:48Z,Recieve,NCT,39,USD,0.04029,1.57,1.57,0.0,Recieved 39 NCT from an external source
1409,2021-11-14T20:33:49Z,Recieve,RONIN,13,USD,3.802,49.43,49.43,0.0,Recieved 13 RONIN from an external source
1410,2021-11-14T21:02:28Z,Sell,DOGE,74,USD,0.18591,13.76,13.96,0.21,Sold 74 DOGE for $13.96 USD
1411,2021-11-17T04:48:32Z,Recieve,RARE,83,USD,0.07,5.81,5.81,0.0,Recieved 83 RARE from an external source
1412,2021-11-18T23:41:19Z,Convert,RARE,7,USD,0.0901,0.63,0.64,0.01,Converted 7 RARE to 0.3 RGT
1413,2021-11-19T09:09:01Z,Sell,NCT,42,USD,0.02309,0.97,0.98,0.01,Sold 42 NCT for $0.98 USD
1414,2021-11-20T06:36:58Z,Recieve,RGT,2,USD,25.35,50.7,50.7,0.0,Recieved 2 RGT from an external source
1415,2021-11-20T14:48:37Z,Convert,ASM,30,USD,0.07627,2.29,2.32,0.03,Converted 30 ASM to 76.08 ANKR
1416,2021-11-20T20:14:34Z,Recieve,SPA,49,USD,0.005147,0.25,0.25,0.0,Recieved 49 SPA from an external source
1417,2021-11-20T22:42:11Z,Convert,SPA,49,USD,0.007903,0.39,0.39,0.01,Converted 49 SPA to 0.0 LTC
1418,2021-11-22T11:59:19Z,Recieve,ASM,85,USD,0.06403,5.44,5.44,0.0,Recieved 85 ASM from an external source
1419,2021-11-22T22:35:32Z,Buy,SUPER,39,USD,0.4412,17.21,17.21,0.0,Bought 39 SUPER for $17.21 USD
1420,2021-11-23T04:51:47Z,Recieve,ASM,22,USD,0.00875,0.19,0.19,0.0,Recieved 22 ASM from an external source
1421,2021-11-24T03:31:03Z,Sell,DOGE,55,USD,0.11905,6.55,6.65,0.1,Sold 55 DOGE for $6.65 USD
1422,2021-11-24T10:37:44Z,Sell,TRB,25,USD,101.91,2547.75,2585.97,38.22,Sold 25 TRB for $2585.97 USD
1423,2021-11-24T21:13:36Z,Convert,DOGE,82,USD,0.20826,17.08,17.33,0.26,Converted 82 DOGE to 383.7 NCT
1424,2021-11-25T21:48:39Z,Buy,HONEY,50,USD,0.2763,13.82,13.82,0.0,Bought 50 HONEY for $13.82 USD
1425,2021-11-26T15:24:45Z,Convert,RGT,24,USD,33.25,798.07,810.04,11.97,Converted 24 RGT to 37416.08 NCT
1426,2021-11-27T20:01:19Z,Buy,LOOM,74,USD,0.1416,10.48,10.48,0.0,Bought 74 LOOM for $10.48 USD
1427,2021-11-28T08:54:45Z,Sell,RGT,73,USD,21.89,1598.2,1622.17,23.97,Sold 73 RGT for $1622.17 USD
1428,2021-11-28T10:12:06Z,Recieve,ASM,66,USD,0.05059,3.34,3.34,0.0,Recieved 66 ASM from an external source
1429,2021-11-28T11:30:01Z,Recieve,SPA,89,USD,0.008974,0.8,0.8,0.0,Recieved 89 SPA from an external source
1430,2021-11-28T14:18:45Z,Sell,ASM,12,USD,0.11487,1.38,1.4,0.02,Sold 12 ASM for $1.4 USD
1431,2021-11-28T14:39:04Z,Recieve,LOOM,7,USD,0.0931,0.65,0.65,0.0,Recieved 7 LOOM from an external source
1432,2021-11-29T08:55:50Z,Recieve,NU,17,USD,0.4362,7.42,7.42,0.0,Recieved 17 NU from an external source
1433,2021-11-29T14:47:53Z,Sell,HONEY,31,USD,0.9649,29.91,30.36,0.45,Sold 31 HONEY for $30.36 USD
1434,2021-11-30T05:46:28Z,Convert,DOGE,4,USD,0.21376,0.86,0.87,0.01,Converted 4 DOGE to 0.49 BAND
1435,2021-12-01T05:04:53Z,Recieve,DOGE,87,USD,0.18013,15.67,15.67,0.0,Recieved 87 DOGE from an external source
1436,2021-12-01T20:08:40Z,Convert,NCT,87,USD,0.00731,0.64,0.65,0.01,Converted 87 NCT to 9.87 RARE
1437,2021-12-02T04:19:13Z,Recieve,ASM,23,USD,0.12768,2.94,2.94,0.0,Recieved 23 ASM from an external source
1438,2021-12-02T14:14:49Z,Recieve,RGT,89,USD,6.5,578.47,578.47,0.0,Recieved 89 RGT from an external source
1439,2021-12-03T10:07:03Z,Sell,TRB,1,USD,116.78,116.78,118.53,1.75,Sold 1 TRB for $118.53 USD
